Item ID, Profit, Weight
16223,1459,24
16224,1162,31
16225,1316,34
16226,953,21
16227,1209,24
16228,1310,32
16229,1391,22
16230,940,48
16231,1056,26
16232,690,34
16233,1584,30
16234,720,22
16235,712,16
16236,1275,30
16237,1461,38
16238,1043,38
16239,632,19
16240,1079,36
16241,1759,34
16242,931,33
16243,512,32
16244,110,27
16245,110,37
16246,1245,35
16247,779,35
16248,1131,36
16249,921,46
16250,628,34
16251,994,33
16252,1731,41
16253,110,23
16254,907,24
16255,459,33
16256,660,29
16257,110,46
16258,1621,44
16259,110,31
16260,1317,27
16261,1367,34
16262,1222,31
16263,1045,20
16264,1036,30
16265,674,19
16266,669,15
16267,1144,38
16268,523,29
16269,1151,16
16270,1468,44
16271,1529,30
16272,510,24
16273,862,45
16274,1710,27
16275,982,50
16276,348,32
16277,778,21
16278,1444,25
16279,649,26
16280,1201,29
16281,1007,32
16282,388,24
16283,653,35
16284,1162,22
16285,457,20
16286,512,32
16287,1027,23
16288,692,34
16289,725,15
16290,1040,30
16291,531,24
16292,253,50
16293,1451,35
16294,1232,33
16295,1077,27
16296,1741,30
16297,840,28
16298,295,21
16299,1295,15
16300,1170,34
16301,938,34
16302,868,30
16303,1204,37
16304,445,41
16305,1084,34
16306,853,32
16307,2091,17
16308,1023,31
16309,483,37
16310,614,25
16311,950,22
16312,928,30
16313,636,27
16314,1558,36
16315,1369,28
16316,422,27
16317,1712,37
16318,546,44
16319,1022,36
16320,1446,39
16321,1426,30
16322,689,50
16323,898,28
16324,724,21
16325,1246,42
16326,820,33
16327,376,16
16328,727,24
16329,1070,43
16330,789,16
16331,1150,32
16332,1050,22
16333,1381,23
16334,770,33
16335,702,34
16336,755,39
16337,708,25
16338,1468,27
16339,429,36
16340,1331,29
16341,1085,32
16342,1290,28
16343,1581,37
16344,1439,41
16345,1242,19
16346,1660,31
16347,866,16
16348,579,47
16349,112,30
16350,1412,43
16351,811,28
16352,506,50
16353,110,36
16354,745,40
16355,864,32
16356,859,50
16357,1566,43
16358,1133,40
16359,1006,19
16360,1057,33
16361,1336,23
16362,639,41
16363,1345,40
16364,1089,36
16365,1613,27
16366,2389,44
16367,1110,41
16368,502,33
16369,1375,37
16370,937,26
16371,1512,38
16372,1438,30
16373,110,20
16374,386,26
16375,682,26
16376,560,36
16377,1556,28
16378,708,15
16379,1185,34
16380,1118,43
16381,709,31
16382,847,45
16383,813,50
16384,963,15
16385,186,45
16386,166,39
16387,457,37
16388,1436,44
16389,874,31
16390,242,45
16391,801,35
16392,294,19
16393,1137,28
16394,688,48
16395,1372,35
16396,900,26
16397,949,21
16398,883,24
16399,575,38
16400,1497,28
16401,823,42
16402,1376,34
16403,1128,42
16404,285,32
16405,1249,22
16406,1287,36
16407,1323,38
16408,1517,33
16409,493,30
16410,717,22
16411,1538,32
16412,1131,26
16413,110,15
16414,346,40
16415,1346,37
16416,954,15
16417,1198,50
16418,644,30
16419,1064,26
16420,536,31
16421,1639,41
16422,1331,31
16423,110,33
16424,817,30
16425,281,43
16426,1920,16
16427,471,41
16428,1118,32
16429,853,37
16430,193,24
16431,1380,40
16432,743,41
16433,784,44
16434,1041,17
16435,535,22
16436,110,32
16437,575,23
16438,502,15
16439,501,37
16440,708,24
16441,1013,30
16442,1036,25
16443,1147,32
16444,110,32
16445,1054,30
16446,256,34
16447,719,31
16448,1161,23
16449,1408,27
16450,1616,23
16451,943,21
16452,1092,30
16453,1027,34
16454,1681,27
16455,331,35
16456,1273,27
16457,1058,15
16458,1014,26
16459,404,42
16460,597,46
16461,753,16
16462,990,28
16463,1410,18
16464,247,36
16465,1068,42
16466,1054,27
16467,997,35
16468,431,39
16469,429,31
16470,1002,15
16471,877,16
16472,1195,33
16473,2214,37
16474,1153,37
16475,1331,35
16476,1805,29
16477,1742,17
16478,1226,43
16479,642,33
16480,1245,40
16481,268,24
16482,953,27
16483,1145,37
16484,1171,42
16485,1198,49
16486,1838,36
16487,941,32
16488,1726,28
16489,973,45
16490,501,31
16491,110,18
16492,110,33
16493,1367,15
16494,704,40
16495,719,18
16496,1231,27
16497,1526,27
16498,1570,15
16499,2028,18
16500,406,15
16501,1231,30
16502,551,15
16503,1090,19
16504,1164,36
16505,1163,21
16506,1362,32
16507,1584,41
16508,182,31
16509,1150,25
16510,810,33
16511,1078,23
16512,1972,30
16513,1262,37
16514,1255,50
16515,677,36
16516,309,40
16517,755,38
16518,264,33
16519,543,24
16520,1040,26
16521,1103,22
16522,742,35
16523,1469,27
16524,1067,25
16525,1440,37
16526,1317,34
16527,1128,39
16528,1002,35
16529,741,24
16530,1445,25
16531,1149,29
16532,990,35
16533,1320,42
16534,1505,28
16535,1057,39
16536,437,28
16537,589,37
16538,1268,27
16539,897,31
16540,840,31
16541,1494,48
16542,806,41
16543,1134,26
16544,1574,42
16545,1517,28
16546,1084,26
16547,890,33
16548,656,17
16549,393,33
16550,1480,30
16551,110,33
16552,1404,39
16553,1023,29
16554,1168,39
16555,995,34
16556,1233,29
16557,1948,26
16558,1981,42
16559,1133,19
16560,727,34
16561,1071,42
16562,1633,34
16563,1366,23
16564,1401,22
16565,760,24
16566,1316,33
16567,816,29
16568,1975,34
16569,1270,31
16570,1026,27
16571,1614,15
16572,757,28
16573,110,29
16574,951,31
16575,1356,24
16576,1153,36
16577,1717,50
16578,401,24
16579,607,31
16580,1843,50
16581,374,27
16582,1388,28
16583,742,35
16584,234,15
16585,299,18
16586,1348,43
16587,575,18
16588,1125,50
16589,1836,41
16590,119,26
16591,1455,33
16592,1313,35
16593,578,22
16594,810,43
16595,1632,27
16596,1147,37
16597,1115,31
16598,1425,28
16599,1477,41
16600,1812,29
16601,1656,44
16602,711,39
16603,874,41
16604,667,20
16605,1406,33
16606,748,31
16607,875,38
16608,1247,18
16609,1089,26
16610,1084,34
16611,1027,29
16612,1115,22
16613,721,36
16614,954,17
16615,456,28
16616,519,40
16617,1435,41
16618,1305,28
16619,522,32
16620,1155,26
16621,1199,23
16622,1037,27
16623,1459,25
16624,1512,22
16625,670,50
16626,110,41
16627,335,31
16628,1989,26
16629,768,35
16630,802,28
16631,913,38
16632,165,28
16633,368,23
16634,2035,24
16635,1064,50
16636,1246,19
16637,1185,45
16638,200,47
16639,110,36
16640,728,37
16641,1795,32
16642,180,43
16643,1937,34
16644,635,29
16645,839,44
16646,1298,30
16647,617,48
16648,216,49
16649,407,31
16650,1422,42
16651,1571,37
16652,994,36
16653,721,39
16654,1106,20
16655,437,28
16656,110,27
16657,1413,34
16658,1336,24
16659,1691,32
16660,1132,33
16661,768,48
16662,110,32
16663,810,22
16664,196,20
16665,1749,15
16666,797,27
16667,1359,32
16668,1524,25
16669,1207,30
16670,1700,33
16671,1199,40
16672,110,26
16673,1120,36
16674,1405,37
16675,1715,24
16676,1066,34
16677,566,25
16678,226,39
16679,916,36
16680,226,46
16681,1955,29
16682,906,30
16683,1125,31
16684,1385,34
16685,2021,31
16686,630,31
16687,779,34
16688,1537,31
16689,653,30
16690,928,20
16691,509,22
16692,1138,41
16693,2051,41
16694,901,35
16695,1685,43
16696,1822,32
16697,1010,33
16698,1054,29
16699,1698,28
16700,1434,33
16701,1605,36
16702,1028,45
16703,1204,35
16704,930,34
16705,1036,32
16706,1308,29
16707,1589,17
16708,1365,40
16709,1813,34
16710,459,21
16711,961,24
16712,822,33
16713,1585,36
16714,1580,27
16715,957,38
16716,1827,35
16717,1624,24
16718,979,27
16719,1052,15
16720,1043,32
16721,1148,35
16722,1036,30
16723,1855,27
16724,1366,15
16725,498,28
16726,1157,25
16727,1523,39
16728,203,15
16729,1327,39
16730,1033,26
16731,587,40
16732,1129,25
16733,1073,27
16734,1787,32
16735,1649,24
16736,1725,17
16737,1228,30
16738,1353,41
16739,1230,28
16740,774,15
16741,1267,46
16742,1546,34
16743,1011,35
16744,399,35
16745,1659,27
16746,1269,35
16747,1302,25
16748,1006,27
16749,1140,30
16750,1467,50
16751,1126,33
16752,686,40
16753,1028,34
16754,1410,15
16755,1130,32
16756,1534,31
16757,1120,27
16758,924,40
16759,898,31
16760,1480,43
16761,717,46
16762,362,33
16763,1337,30
16764,608,29
16765,714,36
16766,1288,31
16767,1047,44
16768,1547,45
16769,1145,29
16770,1141,18
16771,1317,29
16772,835,16
16773,348,35
16774,1596,25
16775,412,25
16776,1382,49
16777,1188,31
16778,110,40
16779,1466,41
16780,427,49
16781,939,31
16782,354,36
16783,1127,25
16784,311,24
16785,206,25
16786,211,49
16787,1173,27
16788,624,20
16789,1623,33
16790,529,22
16791,957,33
16792,1524,25
16793,854,48
16794,987,33
16795,1020,32
16796,1109,42
16797,2262,27
16798,977,19
16799,1097,28
16800,377,39
16801,1036,26
16802,913,36
16803,1182,30
16804,1317,26
16805,711,33
16806,1007,39
16807,1223,23
16808,625,18
16809,1426,30
16810,1154,30
16811,366,38
16812,1092,22
16813,1359,50
16814,1329,29
16815,1445,18
16816,285,21
16817,432,26
16818,691,23
16819,110,23
16820,1347,16
16821,1391,30
16822,689,35
16823,1359,50
16824,1611,31
16825,702,40
16826,1561,21
16827,1377,47
16828,826,40
16829,900,20
16830,973,32
16831,487,25
16832,1460,19
16833,1544,19
16834,2513,28
16835,960,29
16836,853,26
16837,1034,38
16838,1492,33
16839,1574,42
16840,993,38
16841,948,39
16842,1375,21
16843,1045,44
16844,545,24
16845,751,39
16846,1252,21
16847,1243,24
16848,1463,43
16849,110,15
16850,343,31
16851,1333,27
16852,110,29
16853,1623,36
16854,408,42
16855,915,26
16856,976,39
16857,713,33
16858,1553,15
16859,137,27
16860,239,38
16861,1963,28
16862,749,29
16863,1555,30
16864,1093,37
16865,1388,38
16866,1540,36
16867,1116,20
16868,1019,29
16869,959,48
16870,379,27
16871,327,35
16872,1225,25
16873,1187,36
16874,1095,50
16875,730,36
16876,1138,30
16877,1567,34
16878,665,33
16879,1206,22
16880,1085,25
16881,331,21
16882,478,29
16883,2039,41
16884,1820,28
16885,1175,24
16886,1344,45
16887,529,32
16888,282,35
16889,1673,20
16890,1321,47
16891,1057,37
16892,1720,31
16893,1493,31
16894,1232,22
16895,1041,20
16896,877,30
16897,588,35
16898,384,31
16899,641,39
16900,708,35
16901,697,22
16902,2015,24
16903,1814,37
16904,883,35
16905,1439,15
16906,1082,18
16907,1252,45
16908,463,34
16909,958,26
16910,1788,19
16911,110,35
16912,915,40
16913,1105,23
16914,853,34
16915,785,23
16916,734,15
16917,508,40
16918,806,15
16919,1558,40
16920,1254,15
16921,901,34
16922,1298,20
16923,1487,26
16924,611,23
16925,877,26
16926,1120,43
16927,110,30
16928,1011,30
16929,1555,33
16930,1191,29
16931,1069,20
16932,1137,20
16933,433,27
16934,955,37
16935,686,29
16936,1980,44
16937,546,33
16938,1176,38
16939,247,19
16940,679,15
16941,1516,26
16942,1107,44
16943,988,25
16944,828,28
16945,548,29
16946,652,15
16947,856,42
16948,1712,27
16949,984,29
16950,506,25
16951,1324,21
16952,1334,41
16953,521,42
16954,791,22
16955,681,36
16956,1072,33
16957,461,37
16958,148,28
16959,1047,33
16960,664,34
16961,1460,36
16962,250,19
16963,501,40
16964,1341,34
16965,1813,37
16966,1280,35
16967,1658,23
16968,1551,36
16969,321,50
16970,782,42
16971,1626,33
16972,555,34
16973,522,18
16974,796,19
16975,638,44
16976,1464,33
16977,770,48
16978,966,41
16979,433,31
16980,621,24
16981,782,32
16982,568,26
16983,1073,37
16984,710,35
16985,1313,37
16986,1027,42
16987,1769,20
16988,1432,21
16989,798,32
16990,347,26
16991,110,33
16992,947,30
16993,1321,20
16994,1040,15
16995,602,25
16996,1499,33
16997,1149,33
16998,225,28
16999,110,24
17000,387,29
17001,882,32
17002,545,46
17003,606,24
17004,222,41
17005,900,15
17006,743,31
17007,822,39
17008,1362,26
17009,2245,34
17010,768,39
17011,740,43
17012,1618,39
17013,300,30
17014,110,29
17015,1661,38
17016,699,23
17017,643,15
17018,1340,35
17019,840,33
17020,582,34
17021,594,38
17022,537,30
17023,110,37
17024,689,45
17025,870,40
17026,1522,18
17027,1506,35
17028,1124,19
17029,916,39
17030,840,24
17031,1272,40
17032,714,40
17033,110,25
17034,1606,42
17035,625,32
17036,1264,15
17037,338,27
17038,1080,33
17039,683,37
17040,1252,19
17041,531,48
17042,917,15
17043,993,21
17044,426,20
17045,2132,22
17046,1378,15
17047,570,43
17048,1014,24
17049,903,50
17050,627,31
17051,148,17
17052,110,33
17053,2420,49
17054,381,24
17055,1303,25
17056,878,31
17057,335,21
17058,759,29
17059,637,28
17060,705,35
17061,1193,46
17062,534,41
17063,387,16
17064,2756,16
17065,781,27
17066,313,35
17067,110,28
17068,816,46
17069,465,36
17070,1643,32
17071,110,30
17072,1911,16
17073,593,39
17074,1417,36
17075,1775,26
17076,604,28
17077,1533,28
17078,648,28
17079,1196,31
17080,711,29
17081,925,29
17082,1606,42
17083,1170,31
17084,499,40
17085,811,43
17086,199,28
17087,667,23
17088,377,30
17089,1184,43
17090,206,30
17091,1404,39
17092,1063,25
17093,804,47
17094,867,45
17095,110,24
17096,1693,34
17097,1841,30
17098,884,34
17099,1163,25
17100,565,30
17101,1059,15
17102,1037,26
17103,981,33
17104,110,27
17105,110,45
17106,936,44
17107,493,21
17108,324,26
17109,560,47
17110,1020,32
17111,847,30
17112,339,29
17113,774,23
17114,348,25
17115,1464,43
17116,1209,33
17117,1181,40
17118,2147,24
17119,1976,17
17120,573,22
17121,1671,35
17122,1461,30
17123,1259,41
17124,1752,43
17125,990,29
17126,691,29
17127,418,25
17128,1274,26
17129,1467,37
17130,1159,27
17131,982,29
17132,451,43
17133,672,38
17134,803,50
17135,1947,37
17136,869,21
17137,1567,35
17138,655,20
17139,806,44
17140,363,33
17141,1869,43
17142,1221,43
17143,572,28
17144,561,34
17145,1046,30
17146,854,26
17147,536,43
17148,1258,31
17149,710,33
17150,418,32
17151,1556,28
17152,221,22
17153,1516,39
17154,1091,15
17155,684,32
17156,799,30
17157,110,36
17158,1090,26
17159,1245,24
17160,1187,36
17161,469,23
17162,1166,35
17163,1052,39
17164,808,29
17165,1742,15
17166,765,15
17167,393,45
17168,635,34
17169,743,46
17170,170,31
17171,955,18
17172,110,42
17173,1077,31
17174,1425,27
17175,802,42
17176,190,34
17177,1502,36
17178,1080,46
17179,680,41
17180,1454,31
17181,1831,43
17182,467,24
17183,110,35
17184,1044,36
17185,1225,34
17186,611,48
17187,792,31
17188,1703,36
17189,1180,41
17190,1197,44
17191,1906,32
17192,943,15
17193,479,38
17194,1405,31
17195,1660,17
17196,740,37
17197,809,26
17198,1086,36
17199,881,34
17200,1793,33
17201,1743,19
17202,1211,18
17203,836,38
17204,1192,21
17205,1460,30
17206,1490,50
17207,1117,33
17208,110,21
17209,767,28
17210,645,33
17211,1418,47
17212,1101,26
17213,811,24
17214,607,28
17215,1637,34
17216,1081,31
17217,1165,27
17218,1012,27
17219,110,47
17220,1095,27
17221,956,36
17222,110,34
17223,1538,20
17224,110,28
17225,124,27
17226,876,30
17227,383,19
17228,706,33
17229,1105,36
17230,271,23
17231,378,35
17232,1621,30
17233,816,33
17234,517,35
17235,904,23
17236,139,33
17237,144,30
17238,110,39
17239,562,23
17240,1161,35
17241,986,15
17242,1213,24
17243,744,31
17244,1243,22
17245,209,15
17246,638,24
17247,558,31
17248,1862,24
17249,1352,41
17250,984,39
17251,708,28
17252,996,24
17253,1192,34
17254,1078,37
17255,883,27
17256,726,43
17257,330,37
17258,1386,27
17259,960,31
17260,1023,18
17261,1245,48
17262,1835,26
17263,752,49
17264,1028,22
17265,675,29
17266,1528,28
17267,1004,29
17268,1293,46
17269,1590,25
17270,1343,34
17271,847,25
17272,1993,31
17273,1547,31
17274,958,15
17275,534,27
17276,1482,34
17277,767,38
17278,972,33
17279,673,32
17280,1943,33
17281,1321,28
17282,695,34
17283,245,42
17284,220,40
17285,435,38
17286,1148,34
17287,896,34
17288,848,32
17289,382,26
17290,628,34
17291,110,50
17292,861,45
17293,110,34
17294,688,23
17295,1125,50
17296,805,27
17297,1361,48
17298,138,19
17299,1270,38
17300,1892,31
17301,1409,18
17302,603,33
17303,319,32
17304,778,38
17305,1096,30
17306,560,36
17307,610,30
17308,1744,29
17309,1314,35
17310,1930,37
17311,746,44
17312,950,27
17313,838,16
17314,1574,43
17315,935,41
17316,1145,27
17317,1664,32
17318,1235,22
17319,1883,31
17320,1217,24
17321,1407,36
17322,1141,22
17323,1656,24
17324,654,30
17325,2140,29
17326,1454,22
17327,724,30
17328,410,29
17329,627,29
17330,566,23
17331,271,25
17332,652,15
17333,353,39
17334,1130,34
17335,1252,32
17336,1307,19
17337,1360,50
17338,1254,36
17339,469,36
17340,299,29
17341,751,33
17342,1192,43
17343,515,27
17344,436,34
17345,453,28
17346,313,19
17347,957,30
17348,543,47
17349,898,34
17350,1583,25
17351,864,38
17352,1300,37
17353,715,27
17354,937,33
17355,1725,33
17356,889,25
17357,1260,29
17358,917,40
17359,1465,46
17360,975,27
17361,676,34
17362,1146,35
17363,647,26
17364,233,32
17365,991,46
17366,1013,40
17367,1236,19
17368,1465,18
17369,1526,27
17370,1118,33
17371,781,37
17372,721,28
17373,143,26
17374,449,30
17375,577,26
17376,696,30
17377,738,50
17378,262,39
17379,2470,20
17380,856,43
17381,579,34
17382,713,33
17383,674,34
17384,2342,33
17385,1136,36
17386,465,37
17387,240,24
17388,882,21
17389,1937,46
17390,959,34
17391,1032,21
17392,854,29
17393,770,36
17394,1343,40
17395,1991,27
17396,855,35
17397,637,22
17398,1329,36
17399,1669,27
17400,1975,37
17401,556,30
17402,1245,30
17403,1195,26
17404,851,29
17405,1507,44
17406,879,32
17407,1268,35
17408,1437,22
17409,1586,32
17410,630,44
17411,1003,31
17412,1428,28
17413,1564,21
17414,1213,24
17415,1555,18
17416,1612,40
17417,1808,29
17418,1207,41
17419,627,35
17420,900,39
17421,763,32
17422,1199,30
17423,901,31
17424,988,27
17425,1334,31
17426,568,40
17427,951,23
17428,923,25
17429,851,23
17430,1019,36
17431,899,47
17432,875,50
17433,1652,43
17434,977,26
17435,1552,33
17436,110,19
17437,946,22
17438,742,26
17439,948,37
17440,510,43
17441,875,34
17442,1783,22
17443,785,47
17444,925,31
17445,1190,35
17446,1966,37
17447,638,38
17448,1347,33
17449,1715,18
17450,1923,44
17451,901,37
17452,491,29
17453,429,22
17454,354,25
17455,1260,38
17456,430,38
17457,110,29
17458,1311,23
17459,576,34
17460,613,30
17461,1110,21
17462,699,34
17463,421,30
17464,1531,25
17465,1094,32
17466,2111,50
17467,1053,26
17468,1405,29
17469,946,38
17470,969,27
17471,747,27
17472,791,31
17473,1704,34
17474,1489,28
17475,254,45
17476,134,25
17477,425,24
17478,1262,35
17479,1515,39
17480,1634,42
17481,892,36
17482,1434,25
17483,1378,26
17484,1308,38
17485,851,37
17486,792,33
17487,1406,24
17488,988,30
17489,888,46
17490,1015,33
17491,1798,33
17492,1705,26
17493,1640,41
17494,443,33
17495,2114,42
17496,834,39
17497,324,29
17498,1521,26
17499,1585,36
17500,2248,33
17501,360,33
17502,1023,32
17503,110,27
17504,985,15
17505,1239,22
17506,714,28
17507,1046,16
17508,1587,42
17509,1374,25
17510,1167,43
17511,911,28
17512,473,19
17513,1117,28
17514,1379,34
17515,872,38
17516,1109,31
17517,856,24
17518,110,41
17519,651,21
17520,987,25
17521,1437,42
17522,1222,42
17523,1040,44
17524,1274,36
17525,1326,28
17526,223,36
17527,1508,21
17528,786,43
17529,618,35
17530,1164,40
17531,811,23
17532,1123,18
17533,1258,37
17534,849,22
17535,670,31
17536,694,35
17537,1401,18
17538,799,41
17539,514,33
17540,819,21
17541,315,48
17542,944,21
17543,390,46
17544,916,40
17545,692,35
17546,1284,25
17547,1478,29
17548,1061,22
17549,1245,34
17550,1387,36
17551,601,40
17552,778,19
17553,2025,23
17554,2019,40
17555,110,24
17556,1675,15
17557,1046,27
17558,892,27
17559,734,27
17560,1365,46
17561,374,29
17562,957,32
17563,1257,31
17564,1065,35
17565,907,22
17566,424,39
17567,422,28
17568,814,31
17569,805,43
17570,631,20
17571,1514,32
17572,425,30
17573,110,39
17574,505,23
17575,962,15
17576,1326,43
17577,1396,19
17578,1213,22
17579,640,34
17580,521,42
17581,900,34
17582,491,36
17583,1643,23
17584,929,30
17585,1355,30
17586,1724,50
17587,1705,29
17588,1220,42
17589,1010,34
17590,566,34
17591,1319,48
17592,1038,27
17593,1414,43
17594,1763,40
17595,566,38
17596,742,24
17597,474,41
17598,121,24
17599,937,29
17600,1754,27
17601,1035,24
17602,906,24
17603,1412,25
17604,954,40
17605,1523,33
17606,1511,21
17607,1002,32
17608,1516,40
17609,1081,24
17610,351,15
17611,974,30
17612,643,27
17613,1141,50
17614,449,45
17615,826,18
17616,1623,36
17617,1334,48
17618,941,48
17619,819,43
17620,2042,28
17621,1310,22
17622,912,32
17623,649,15
17624,110,22
17625,844,32
17626,688,36
17627,969,40
17628,559,24
17629,1048,25
17630,556,19
17631,1231,41
17632,654,47
17633,1162,17
17634,110,20
17635,215,20
17636,378,37
17637,752,46
17638,957,50
17639,1886,41
17640,1387,37
17641,500,28
17642,337,27
17643,1129,32
17644,828,15
17645,2079,45
17646,1222,23
17647,1349,39
17648,799,44
17649,823,37
17650,110,33
17651,605,40
17652,1060,39
17653,1360,34
17654,1188,29
17655,1066,23
17656,650,22
17657,851,42
17658,1851,36
17659,1712,40
17660,1916,24
17661,1400,21
17662,552,24
17663,1284,38
17664,1030,30
17665,986,24
17666,1337,15
17667,1303,31
17668,2010,35
17669,1110,39
17670,1139,41
17671,1524,26
17672,1115,31
17673,1485,24
17674,1057,33
17675,310,48
17676,1241,38
17677,1450,34
17678,1065,46
17679,592,25
17680,1206,37
17681,690,46
17682,1312,36
17683,604,43
17684,1190,33
17685,1036,34
17686,1317,44
17687,1288,34
17688,1207,46
17689,791,38
17690,905,15
17691,1117,41
17692,1096,25
17693,1092,30
17694,1179,25
17695,901,30
17696,1320,30
17697,1045,48
17698,1734,36
17699,1145,42
17700,1896,34
17701,879,38
17702,1211,35
17703,1046,38
17704,251,41
17705,1499,23
17706,882,31
17707,519,34
17708,1312,24
17709,1115,33
17710,1140,16
17711,1008,26
17712,1349,50
17713,1261,36
17714,164,24
17715,1046,35
17716,1270,33
17717,1030,17
17718,1223,33
17719,1192,32
17720,1277,29
17721,844,36
17722,1281,28
17723,755,25
17724,1142,30
17725,1043,38
17726,351,47
17727,1699,31
17728,1361,33
17729,1092,26
17730,506,42
17731,1362,49
17732,1261,32
17733,769,26
17734,1057,35
17735,838,27
17736,1190,33
17737,782,29
17738,1407,35
17739,655,30
17740,700,40
17741,1323,29
17742,1147,25
17743,698,30
17744,1783,31
17745,1435,27
17746,1802,31
17747,622,20
17748,1173,15
17749,558,35
17750,1631,43
17751,1140,39
17752,1451,40
17753,633,30
17754,1773,34
17755,632,18
17756,1353,33
17757,638,22
17758,1347,15
17759,1984,33
17760,975,28
17761,1410,21
17762,775,29
17763,1843,27
17764,1596,35
17765,725,27
17766,1719,37
17767,856,29
17768,759,31
17769,723,30
17770,695,17
17771,778,26
17772,1097,36
17773,813,38
17774,1210,39
17775,2170,24
17776,1365,22
17777,1244,30
17778,1582,33
17779,1036,41
17780,504,23
17781,1480,43
17782,1254,26
17783,1062,34
17784,580,29
17785,1476,26
17786,110,44
17787,1094,30
17788,1215,27
17789,1067,36
17790,576,26
17791,1743,33
17792,1156,33
17793,365,28
17794,110,25
17795,487,15
17796,1794,40
17797,1668,33
17798,1082,31
17799,665,28
17800,463,45
17801,841,45
17802,882,24
17803,747,38
17804,2113,33
17805,812,50
17806,889,37
17807,1529,35
17808,553,46
17809,1637,34
17810,607,34
17811,110,50
17812,1071,37
17813,187,45
17814,376,40
17815,663,24
17816,1142,34
17817,1360,29
17818,782,35
17819,1048,41
17820,1307,22
17821,1009,50
17822,544,38
17823,193,28
17824,1358,31
17825,662,27
17826,606,26
17827,1323,25
17828,1727,28
17829,399,28
17830,1168,31
17831,491,45
17832,443,24
17833,1006,18
17834,1470,32
17835,1330,22
17836,1131,42
17837,907,41
17838,897,18
17839,631,29
17840,923,35
17841,668,26
17842,154,22
17843,820,40
17844,1130,29
17845,648,24
17846,598,26
17847,1667,27
17848,639,17
17849,656,43
17850,1496,24
17851,296,39
17852,595,46
17853,865,35
17854,1151,32
17855,1946,15
17856,1565,36
17857,1143,48
17858,813,36
17859,510,32
17860,1408,30
17861,1398,41
17862,762,26
17863,309,32
17864,983,25
17865,1420,25
17866,1229,44
17867,1097,19
17868,1651,23
17869,1144,27
17870,217,27
17871,765,50
17872,1404,27
17873,353,35
17874,829,35
17875,712,28
17876,560,34
17877,110,42
17878,820,28
17879,210,37
17880,584,31
17881,925,33
17882,1647,34
17883,1364,24
17884,842,32
17885,1171,39
17886,1574,22
17887,1038,33
17888,1469,28
17889,2354,36
17890,1964,39
17891,1836,27
17892,622,22
17893,1718,36
17894,387,27
17895,800,39
17896,1748,45
17897,1280,27
17898,1293,25
17899,1034,38
17900,1663,33
17901,302,39
17902,1106,28
17903,876,23
17904,1203,42
17905,1360,16
17906,870,24
17907,1076,25
17908,648,50
17909,414,30
17910,781,17
17911,450,50
17912,983,36
17913,1059,43
17914,1120,23
17915,1009,34
17916,761,23
17917,924,17
17918,1350,26
17919,1639,27
17920,1127,50
17921,295,44
17922,587,20
17923,1690,30
17924,1861,21
17925,1701,35
17926,298,22
17927,1601,25
17928,1115,50
17929,2464,33
17930,1385,20
17931,435,20
17932,784,48
17933,1135,26
17934,110,33
17935,768,33
17936,1095,38
17937,775,40
17938,970,27
17939,954,26
17940,796,18
17941,1007,30
17942,764,37
17943,1229,33
17944,635,35
17945,1414,32
17946,362,35
17947,1115,40
17948,822,15
17949,620,21
17950,799,15
17951,1007,30
17952,931,39
17953,153,30
17954,915,30
17955,940,24
17956,564,31
17957,612,43
17958,442,30
17959,452,48
17960,1204,26
17961,915,35
17962,493,38
17963,967,36
17964,124,33
17965,639,25
17966,1032,30
17967,685,18
17968,1589,33
17969,1362,19
17970,2968,50
17971,1452,18
17972,324,33
17973,743,30
17974,968,48
17975,110,32
17976,122,15
17977,1063,42
17978,930,29
17979,317,47
17980,1116,28
17981,450,39
17982,1902,33
17983,1152,30
17984,987,45
17985,1678,21
17986,1494,16
17987,1000,28
17988,521,42
17989,541,46
17990,1505,29
17991,1441,38
17992,2183,44
17993,1090,23
17994,1197,29
17995,1296,39
17996,931,37
17997,1313,36
17998,1432,27
17999,1712,31
18000,1120,38
18001,760,38
18002,1213,26
18003,562,27
18004,743,34
18005,1702,41
18006,1395,33
18007,1061,27
18008,1080,41
18009,1021,50
18010,1065,46
18011,1092,47
18012,1861,25
18013,1867,49
18014,860,18
18015,777,16
18016,2018,43
18017,743,34
18018,1763,36
18019,110,36
18020,656,20
18021,1110,31
18022,770,31
18023,939,39
18024,1607,25
18025,110,30
18026,301,47
18027,1729,33
18028,898,28
18029,1552,35
18030,163,38
18031,540,15
18032,110,30
18033,1451,29
18034,1025,22
18035,270,18
18036,1434,33
18037,1273,28
18038,770,21
18039,1119,23
18040,651,15
18041,1455,42
18042,110,46
18043,844,33
18044,1252,26
18045,1444,30
18046,538,19
18047,527,29
18048,1787,32
18049,1543,26
18050,1732,42
18051,110,19
18052,110,37
18053,1116,35
18054,1658,15
18055,1289,39
18056,1095,31
18057,155,31
18058,1580,28
18059,1487,34
18060,1378,37
18061,388,38
18062,586,32
18063,1145,23
18064,795,24
18065,1209,28
18066,301,29
18067,306,39
18068,839,38
18069,278,15
18070,1794,34
18071,110,26
18072,943,50
18073,816,47
18074,827,15
18075,1515,41
18076,199,30
18077,662,32
18078,1644,41
18079,1162,23
18080,1085,28
18081,1325,38
18082,1678,41
18083,384,20
18084,1115,20
18085,1361,31
18086,340,31
